id, mac, first_ap_id, last_ap_id, ssid, vlan, radio_mode,ap_radio_index, ap_radio_description, ht_mode,first_start, first_stop, last_start, last_stop,interface_index, first_ap_folder_id, last_ap_folder_id, rsta_type, rsta_type_user_set, forward_mode, device_os,device_os_detail, mdm_server_id, device_id,from_snmp_trap, tunneled_device_id, user_agent_string,aruba_device_type, device_classification_source,vendor, authen_type, authen_state_from_mib, login_time, logout_time, device_type,device_manufacturer, device_model, notes,serial_number, phone_number, network_chipset,network_driver,eap_supplicant, asset_id,asset_group,asset_category, service_start_string, service_end_string, client_name_enabled, serial_number_enabled,phone_number_enabled,network_chipset_enabled,network_driver_enabled, eap_supplicant_enabled, asset_id_enabled, asset_group_enabled, asset_category_enabled, service_start_st ring_enabled, service_end_string_enabled, device_type_enabled, device_manufacturer_enabled, device_model_enabled, device_os_enabled, device_os_detail_enabled, self_ap_id, search_mac, is_vip, device_classification_source_version
880,60:E3:AC:F7:5F:5E,205,205,tru,7,a,2,802.11ac,0,1493664513,1493665413,1493664513,1493665413,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,60E3ACF75F5E,0,\N
875,8C:99:E6:9D:AD:C6,205,205,tru,7,g,1,802.11bgn,0,1493660309,1493661210,1495153188,1495154389,\N,4,4,1,0,0,Android,Linux; U; Android 5.1; en-gb; 5017O Build/LMY47D,\N,\N,0,\N,Mozilla/5.0 (Linux; U; Android 5.1; en-gb; 5017O Build/LMY47D) AppleWebKit/537.36 (KHTML\, like Gecko) Version/4.0 Mobile Safari,Android,2,TCT Mobile Limited,\N,0,\N,\N,Android,,5017O,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,8C99E69DADC6,0
882,40:B8:37:5A:D5:D4,205,205,tru,7,a,2,802.11ac,0,1493667215,1493668115,1493667215,1493668115,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Sony Mobile Communications AB,\N,0,\N,\N,Sony Mobile Communications AB,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,40B8375AD5D4,0,\N
863,A0:D7:95:31:B3:FE,205,205,tru,7,g,1,802.11bgn,0,1493609892,1493611392,1496330632,1496331536,\N,4,4,1,0,0,iOS,10.2.1 (14D27),\N,\N,0,\N,iPhone8\,4/10.2.1 (14D27),iPhone,2,Unknown,\N,0,\N,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A0D79531B3FE,0
883,00:B3:62:4E:07:09,205,205,eduroam,12,g,1,802.11bgn,0,1493667515,1493667815,1493667515,1493667815,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,00B3624E0709,0,\N
1406,A4:F1:E8:63:69:4C,205,205,eduroam,12,a,2,802.11ac,0,1495058845,1495059146,1495058845,1495059146,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A4F1E863694C
1380,0C:D7:46:DA:D8:B8,200,200,tru,7,a,2,802.11ac,0,1494973546,1494974147,1494973546,1494974147,\N,4,4,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPhone,2,Apple\, Inc.,\N,0,1494973576,1494974147,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,0CD746DAD8B8
1755,F0:79:60:3E:0C:A9,205,205,tru,7,g,1,802.11bgn,0,1496181966,1496182867,1496181966,1496182867,\N,4,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone8\,4/10.3.2 (14F89),iPhone,2,Unknown,\N,0,\N,\N,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,F079603E0CA9,0
1323,FC:C2:DE:15:0A:3F,205,205,eduroam,12,a,2,802.11ac,0,1494631549,1494631849,1494631849,1494632750,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; SM-G900W8 Build/MMB29M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-G900W8 Build/MMB29M),Android,2,Murata Manufacturing Co.\, Ltd.,\N,0,1494631851,1494632751,Motorola SM-G900W8,Motorola,SM-G900W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,FCC2DE150A3F,0
1627,84:3A:4B:55:6D:3E,195,195,tru,7,a,2,802.11ac,0,1495750449,1495751351,1495751651,1495751952,\N,1,1,1,0,0,Windows 7,compatible; MSIE 7.0; Windows NT 6.1; Win64; x64; Trident/5.0; .NET CLR 2.0.50727; SLCC2; .NET CLR 3.5.30729; .NET,\N,\N,0,\N,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Win64; x64; Trident/5.0; .NET CLR 2.0.50727; SLCC2; .NET CLR 3.5.30729; .NET,Win 7,2,Intel Corporate,\N,0,\N,\N,Windows 7,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,843A4B556D3E,0,\N
881,84:98:66:02:F9:BF,205,205,tru,7,g,1,802.11bgn,0,1493666914,1493668115,1493666914,1493668115,\N,4,4,1,0,0,Android,Linux; Android 6.0.1; SM-G532M Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 6.0.1; SM-G532M Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Unknown,\N,0,\N,\N,Samsung SM-G532M,Samsung,SM-G532M,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,84986602F9BF,0
890,A0:CC:2B:82:07:F3,205,205,eduroam,12,g,1,802.11bgn,0,1493670817,1493671719,1493670817,1493671719,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,1493670818,1493671719,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A0CC2B8207F3,0,\N
884,FC:E9:98:0B:F3:1C,205,205,tru,7,a,2,802.11ac,0,1493667515,1493668115,1493668115,1493669016,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,FCE9980BF31C
1711,48:3B:38:D3:4C:60,205,205,eduroam,12,g,1,802.11bgn,0,1496102649,1496102950,1496102649,1496102950,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,483B38D34C60,0,\N
1153,40:B3:95:CC:9B:09,205,205,eduroam,12,g,1,802.11bgn,0,1494273067,1494273368,1494273067,1494273368,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,40B395CC9B09
889,98:5F:D3:37:40:32,192,192,eduroam,12,g,1,802.11bgn,0,1493670217,1493672619,1495663327,1495665130,\N,4,4,1,0,0,Windows,Windows NT 10.0; Win64; x64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/57.0.2987.133 Safari/537.36,Win 10,2,Microsoft Corporation,\N,0,1495663328,1495665132,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,985FD3374032,0
892,34:8A:7B:04:9D:54,205,205,tru,7,a,2,802.11ac,0,1493674121,1493674421,1493674421,1493675622,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; SM-T560NU Build/MMB29M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-T560NU Build/MMB29M),Android,2,Unknown,\N,0,\N,\N,Motorola SM-T560NU,Motorola,SM-T560NU,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,348A7B049D54,0,\N
1527,74:23:44:AF:7A:F1,205,205,tru,7,g,1,802.11bgn,0,1495567181,1495569284,1496182266,1496183468,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; Redmi Note 3 MIUI/V8.1.1.0.MHOMIDI,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi Note 3 MIUI/V8.1.1.0.MHOMIDI),Android,2,Unknown,\N,0,\N,\N,Android,,Linux; U; Android 6.0.1; Redmi Note 3,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,742344AF7AF1,0,\N
893,E4:58:B8:C3:84:DC,205,205,tru,7,g,1,802.11bgn,0,1493674421,1493676223,1493674421,1493676223,\N,4,4,1,0,0,Android,Linux; Android 5.1.1; SM-G530W Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 5.1.1; SM-G530W Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Samsung Electronics Co.\,Ltd,\N,0,\N,\N,Samsung SM-G530W,Samsung,SM-G530W,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E458B8C384DC
896,AC:5A:14:B4:09:D3,205,205,tru,7,a,2,802.11ac,0,1493678925,1493679526,1494539290,1494540492,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; SM-A800F Build/MMB29K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-A800F Build/MMB29K),Android,2,Samsung Electronics Co.\,Ltd,\N,0,1493678925,1493679526,Motorola SM-A800F,Motorola,SM-A800F,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,AC5A14B409D3,0
876,A4:70:D6:79:D2:E0,205,205,tru,7,g,1,802.11bgn,0,1493660309,1493661510,1495729415,1495730616,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; Moto G (4,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; Moto G (4) Build/NPJS25.93-14-4),Android,2,Motorola Mobility LLC\, a Lenovo Company,\N,0,\N,\N,Android,,Linux; U; Android 7.0; Moto G,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A470D679D2E0,0
885,B4:4B:D2:05:33:29,205,205,tru,7,a,2,802.11ac,0,1493667515,1493669016,1494876759,1494877059,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B44BD2053329
904,28:27:BF:50:07:BF,205,205,tru,7,g,1,802.11bgn,0,1493680126,1493681327,1493680126,1493681327,\N,4,4,1,0,0,Android,Linux; Android 5.1.1; SM-J500M Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 5.1.1; SM-J500M Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Samsung Electronics Co.\,Ltd,\N,0,\N,\N,Samsung SM-J500M,Samsung,SM-J500M,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2827BF5007BF
886,78:F8:82:EB:8B:23,205,198,tru,7,a,2,802.11ac,0,1493668115,1493669016,1495833373,1495833673,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; LG-H812 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-H812 Build/MRA58K),Android,2,LG Electronics (Mobile Communications),\N,0,1495833374,1495833675,LG H812,LG,H812,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,78F882EB8B23,0,\N
1712,10:02:B5:BC:26:B3,211,206,eduroam,12,a,2,802.11ac,0,1496106553,1496108354,1496634458,1496634760,\N,7,7,1,0,0,Windows,Windows NT 10.0; WOW64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/58.0.3029.81 Safari/537.36,Win 10,2,Intel Corporate,\N,0,1496106554,1496108355,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,1002B5BC26B3,0
895,A0:F4:50:55:0E:5A,205,205,tru,7,g,1,802.11bgn,0,1493675622,1493677123,1493675622,1493677123,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,HTC Corporation,\N,0,\N,\N,HTC Corporation,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A0F450550E5A,0,\N
905,D8:6C:02:FA:AD:AC,205,205,tru,7,g,1,802.11bgn,0,1493680126,1493680726,1493680126,1493680726,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; T08 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; T08 Build/MRA58K),Android,2,Huaqin Telecom Technology Co.\,Ltd,\N,0,\N,\N,Android,,T08,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D86C02FAADAC,0
925,E0:C7:67:10:BA:75,205,205,eduroam,12,g,1,802.11bgn,0,1493695131,1493695431,1493695131,1493695431,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E0C76710BA75
1529,08:6D:41:DB:16:2C,198,198,tru,7,a,2,802.11ac,0,1495569585,1495570486,1495569585,1495570486,\N,4,4,1,0,0,Mac OS X,10_11_6,\N,\N,0,\N,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML\, like Gecko),OS X,2,Unknown,\N,0,1495569585,1495570487,Apple Mac,Apple,Mac,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,086D41DB162C,0
1624,00:34:DA:52:BC:12,198,198,eduroam,12,a,2,802.11ac,0,1495748045,1495751651,1495748045,1495751651,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; LG-D852 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-D852 Build/MRA58K),Android,2,LG Electronics (Mobile Communications),\N,0,1495748047,1495751653,LG D852,LG,D852,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,0034DA52BC12,0,\N
902,FC:DB:B3:1A:A7:AB,205,205,tru,7,a,2,802.11ac,0,1493679526,1493680726,1495142675,1495143876,\N,4,4,1,0,0,Android,Linux; Android 6.0.1; SM-G920V Build/LRX22C,\N,\N,0,\N,Mozilla/5.0 (Linux; Android 6.0.1; SM-G920V Build/LRX22C) AppleWebKit/537.36 (KHTML\, like Gecko) SamsungBrowser/3.0 Chrome/38.0,Android,2,Murata Manufacturing Co.\, Ltd.,\N,0,\N,\N,Samsung SM-G920V,Samsung,SM-G920V,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,FCDBB31AA7AB
891,00:56:CD:1D:BB:1D,205,205,eduroam,12,g,1,802.11bgn,0,1493672920,1493674421,1496252328,1496253837,\N,4,4,1,0,0,iOS,10.3.2 (14F89),\N,\N,0,\N,iPhone7\,2/10.3.2 (14F89),iPhone,2,Apple\, Inc.,\N,0,1496252329,1496253837,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,0056CD1DBB1D
1052,9C:FC:01:A1:61:30,194,194,eduroam,12,a,2,802.11ac,0,1493933442,1493933742,1493933442,1493933742,\N,4,4,1,0,0,iOS,10.3.1,\N,\N,0,\N,server-bag [iPhone OS\,10.3.1\,14E304\,iPhone7\,2],iPhone,2,Apple\, Inc.,\N,0,1493933443,1493933742,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,DC:1A:C5:DA:58:6F,205,205,tru,7,g,1,802.11bgn,0,1493929238,1493930139,1496457436,1496458040,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; vivo 1601 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; vivo 1601 Build/MRA58K),Android,2,vivo Mobile Communication Co.\, Ltd.,\N,0,1496457438,1496458041,Android,,vivo 1601,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,DC1AC5DA586F,0
1447,E4:98:D6:1A:E3:7F,194,198,eduroam,12,a,2,802.11ac,0,1495157692,1495157993,1496452013,1496458040,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,1496452015,1496458041,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E498D61AE37F
897,54:4E:90:BF:BC:73,205,205,tru,7,g,1,802.11bgn,0,1493678925,1493679225,1495662726,1495663327,\N,4,4,1,0,0,iOS,10_3_1,\N,\N,0,\N,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML\, like Gecko) Mobile/14E304,iPhone,2,Apple\, Inc.,\N,0,1495662727,1495663328,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,544E90BFBC73
899,30:E3:7A:0E:4E:2B,200,205,tru,7,a,2,802.11ac,0,1493678925,1493679225,1493679225,1493679826,\N,4,4,1,0,0,Windows,Windows NT 10.0; Win64; x64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,Win 10,2,Intel Corporate,\N,0,1493679226,1493679826,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,30E37A0E4E2B,0
911,9C:F4:8E:0D:0A:73,205,205,eduroam,12,g,1,802.11bgn,0,1493682828,1493683128,1496174151,1496174452,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9CF48E0D0A73,0,\N
930,E8:50:8B:B1:25:B8,205,205,tru,7,a,2,802.11ac,0,1493737440,1493738641,1495646499,1495647400,\N,4,4,1,0,0,Android,Linux; U; Android 7.0; SM-G920W8 Build/NRD90M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G920W8 Build/NRD90M,Android,2,Samsung Electro Mechanics co.\, LTD.,\N,0,\N,\N,Android,,SM-G920W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,E8508BB125B8,0
1448,AC:37:43:A7:82:22,205,205,tru,7,g,1,802.11bgn,0,1495204241,1495205442,1495204241,1495205442,\N,4,4,1,0,0,Linux,X11; Linux x86_64,\N,\N,0,\N,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/52.0.2743.82 Safari/537.36,Linux,2,Unknown,\N,0,1495204241,1495205442,Linux,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,AC3743A78222,0
903,A4:08:EA:FB:81:02,205,205,eduroam,12,g,1,802.11bgn,0,1493679526,1493679826,1493679526,1493679826,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Murata Manufacturing Co.\, Ltd.,\N,0,1493679526,1493679826,Murata Manufacturing Co.\, Ltd.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A408EAFB8102
898,48:43:7C:40:D8:CE,205,205,tru,7,a,2,802.11ac,0,1493678925,1493679826,1493678925,1493679826,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Apple\, Inc.,\N,0,\N,\N,Apple\, Inc.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,48437C40D8CE
887,9C:5C:F9:43:8B:73,194,205,tru,7,g,1,802.11bgn,0,1493668115,1493668415,1496680539,1496681142,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; F3113 Build/33.2.A.4.70,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; F3113 Build/33.2.A.4.70),Android,2,Sony Mobile Communications AB,\N,0,1496680540,1496681142,Android,,F3113,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,9C5CF9438B73,0,\N
1382,B4:AE:2B:D8:C0:CD,191,191,eduroam,12,a,2,802.11ac,0,1494978353,1494978538,1496358348,1496359252,\N,4,4,1,0,0,Windows,Windows NT 10.0; Win64; x64,\N,\N,0,\N,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/58.0.3029.110 Safari/537.36,Win 10,2,Microsoft,\N,0,1496358351,1496359255,Windows 10,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B4AE2BD8C0CD,0
1101,B4:CE:F6:DD:DE:79,205,205,tru,7,g,1,802.11bgn,0,1494028007,1494029508,1496623322,1496623924,\N,4,4,1,0,0,Android,Linux; U; Android 4.4.2; HTC Desire 320 Build/KOT49H,\N,\N,0,\N,Dalvik/1.6.0 (Linux; U; Android 4.4.2; HTC Desire 320 Build/KOT49H),Android,2,HTC Corporation,\N,0,\N,\N,HTC Desire 320,HTC,Desire 320,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B4CEF6DDDE79,0,\N
1381,D0:2D:B3:9B:C7:61,200,200,tru,7,g,1,802.11bgn,0,1494974447,1494975950,1494974447,1494975950,\N,4,4,1,0,0,Android,,\N,\N,0,\N,Android,Android,2,HUAWEI TECHNOLOGIES CO.\,LTD,\N,0,\N,\N,Android,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,D02DB39BC761,0
900,00:0A:F5:DB:33:E0,198,198,eduroam,12,g,1,802.11bgn,0,1493679225,1493679826,1493679225,1493679826,\N,4,4,1,0,0,Linux,X11; Linux x86_64,\N,\N,0,\N,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML\, like Gecko) Chrome/52.0.2743.82 Safari/537.36,Linux,2,Airgo Networks\, Inc.,\N,0,1493679226,1493679826,Linux,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,000AF5DB33E0
913,B8:53:AC:9D:00:17,200,198,eduroam,12,a,2,802.11ac,0,1493683728,1493686429,1494868345,1494872853,\N,4,4,1,0,0,iOS,10.3.1 (14E304),\N,\N,0,\N,iPhone9\,3/10.3.1 (14E304),iPhone,2,Unknown,\N,0,1494868346,1494872853,Apple iPhone,Apple,iPhone,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,B853AC9D0017,0
907,A4:08:EA:64:3A:8A,205,205,tru,7,g,1,802.11bgn,0,1493680426,1493681927,1493680426,1493681927,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Murata Manufacturing Co.\, Ltd.,\N,0,\N,\N,Murata Manufacturing Co.\, Ltd.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,A408EA643A8A
1449,60:F4:45:E2:C9:C9,205,205,tru,7,a,2,802.11ac,0,1495205442,1495206343,1495205442,1495206343,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,60F445E2C9C9,0,\N
906,78:4B:87:6B:22:7F,198,205,eduroam,12,a,2,802.11ac,0,1493680126,1493680726,1494366499,1494367401,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; SM-G900W8 Build/MMB29M,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-G900W8 Build/MMB29M),Android,2,Murata Manufacturing Co.\, Ltd.,\N,0,1494366501,1494367403,Motorola SM-G900W8,Motorola,SM-G900W8,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,784B876B227F,0
912,28:27:BF:46:4E:33,205,205,tru,7,g,1,802.11bgn,0,1493683128,1493683428,1495584905,1495586106,\N,4,4,1,0,0,Android,Linux; U; Android 5.1.1; SM-G531H Build/LMY48B,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-G531H Build/LMY48B),Android,2,Samsung Electronics Co.\,Ltd,\N,0,\N,\N,Android,,SM-G531H,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,2827BF464E33,0
908,C4:B3:01:81:60:20,205,205,tru,7,g,1,802.11bgn,0,1493680726,1493681327,1496345687,1496346892,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Unknown,\N,0,\N,\N,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,C4B301816020,0,\N
1817,24:4B:81:26:4C:B4,200,200,eduroam,12,a,2,802.11ac,0,1496352318,1496358348,1496352318,1496358348,\N,4,4,1,0,0,,,\N,\N,0,\N,\N,,\N,Samsung Electronics Co.\,Ltd,\N,0,1496352321,1496358352,Samsung Electronics Co.\,Ltd,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,244B81264CB4
1053,64:BC:0C:69:B5:02,198,205,eduroam,12,a,2,802.11ac,0,1493934042,1493934943,1496432436,1496433339,\N,4,4,1,0,0,Android,Linux; U; Android 6.0; LG-H812 Build/MRA58K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-H812 Build/MRA58K),Android,2,LG Electronics,\N,0,1496432437,1496433340,LG H812,LG,H812,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,64BC0C69B502,0,\N
931,84:98:66:DA:BC:E9,199,199,eduroam,12,a,2,802.11ac,0,1493737440,1493753956,1496673008,\N,\N,4,4,1,0,0,Android,Linux; U; Android 6.0.1; SM-T580 Build/MMB29K,\N,\N,0,\N,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-T580 Build/MMB29K),Android,2,Unknown,EAP,1,1496673009,\N,Motorola SM-T580,Motorola,SM-T580,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,849866DABCE9,0,\N
